id,longitude,latitude
9840505818,77.2152141,28.6801756
2945827917,77.2189263,28.6821319
7249645399,77.2187456,28.6815851
9840724189,77.2214479,28.6832376
9870115875,77.2084336,28.6860794
2945827923,77.2219522,28.6849524
2945828443,77.2163438,28.6915022
10713708180,77.2154443,28.691837
2958094335,77.2189197,28.6905099
2958094342,77.2157719,28.6946186
2958094336,77.2107204,28.6908238
10280095501,77.2105731,28.6905153
10280095498,77.2103935,28.6909486
10280095505,77.210856,28.6910946
2958094339,77.2144526,28.6922062
2958094341,77.2155717,28.6945226
6362190795,77.2126239,28.6928879
2958094340,77.2119035,28.6931591
8989350688,77.2119261,28.6932087
2958094343,77.2154838,28.6947236
10908515326,77.21519,28.6948366
2959408167,77.2004866,28.6962598
6639619862,77.2004392,28.696174
6660516310,77.2027093,28.6954044
6384790467,77.1973943,28.6852841
2961579568,77.198188,28.6858982
2961579569,77.1983626,28.686039
9860213305,77.1979863,28.6857688
9181723244,77.1978761,28.686281
9860248517,77.1981105,28.6863971
6745791136,77.1986864,28.6863747
2961579574,77.1993733,28.6870645
2961579575,77.1999413,28.6875236
6384801399,77.199176,28.6868622
6745791133,77.1989599,28.6873303
9181780463,77.1995663,28.6878833
2961579581,77.2021437,28.6894271
11021406444,77.2020839,28.6894814
6673229091,77.2045253,28.6915258
6636468161,77.2025126,28.6891215
2961579590,77.208701,28.6972933
9861742563,77.2074388,28.6977663
6362190794,77.211954,28.6932698
2969962402,77.2120408,28.6946008
11021329058,77.21221,28.6949578
9849636923,77.2115607,28.6947711
2969962409,77.2123009,28.6951496
9852263843,77.212403,28.6953593
9849990920,77.2118119,28.6953373
2971778134,77.2135482,28.69663
6419492009,77.2047149,28.698734
6636468159,77.2050622,28.6987521
3457116196,77.2017313,28.6772359
10548063441,77.2018043,28.6772784
10211795421,77.2007989,28.6785893
3509656034,77.2047767,28.6990287
6636468160,77.2052016,28.6988636
6636551566,77.207554,28.6980031
6646050541,77.2078986,28.6989746
3735775057,77.1894784,28.6857789
3823681632,77.1894233,28.6859644
6649139216,77.1895111,28.6855228
3823681575,77.1904025,28.6858888
3735775059,77.1914742,28.6860647
9181723230,77.1918926,28.685871
3735775062,77.1893771,28.6862091
3823681630,77.1893106,28.6864526
3823686090,77.1903262,28.6863521
6649139232,77.1935409,28.6874418
3823681616,77.1929328,28.6867494
3823681615,77.1935184,28.6859785
3735775071,77.1891751,28.6874008
3823681621,77.1897731,28.6874735
3823681625,77.1892261,28.6869268
3823686087,77.1890917,28.6878525
9181723225,77.1884046,28.6872784
3735775072,77.1904393,28.6875674
3823686088,77.1905926,28.6868493
3735775073,77.1934266,28.687629
3823681619,77.1931808,28.6880057
6649139225,77.1925713,28.6870888
3823681620,77.1911595,28.6872479
3735775076,77.191967,28.6877859
9181723231,77.1904333,28.6856577
3823681577,77.1920753,28.6855969
3823681578,77.192224,28.6853966
3823681611,77.192755,28.6855018
3823681580,77.1917246,28.6851174
3823681581,77.1918217,28.6846633
3823681588,77.1910493,28.6849936
3823681583,77.1895597,28.6850431
3823681584,77.1896198,28.6847834
6649139218,77.1890791,28.68497
3823681585,77.189668,28.6845602
3823681587,77.1906009,28.6849302
3823681589,77.1911564,28.6845497
3823681590,77.1904179,28.6832079
3823681602,77.1909007,28.6835089
7642489804,77.1902827,28.6834182
3823681593,77.1905009,28.6830656
3823681591,77.1914631,28.6838124
3823681592,77.1920782,28.6842507
3823681597,77.1915545,28.6836949
9872250767,77.1911609,28.6844986
3823681603,77.1910067,28.6833699
7642489807,77.1906371,28.6828718
3823681595,77.1925681,28.6836362
6738025998,77.1958346,28.6850761
3823681596,77.1918093,28.6833357
4149547475,77.1912787,28.6830134
3823681600,77.1916765,28.6835125
3823681604,77.191146,28.6831873
3823681610,77.1907675,28.6836834
7642489803,77.1901871,28.6835669
3823681613,77.1931225,28.6856954
3823681614,77.1925094,28.6865789
6649139223,77.1928794,28.6867279
3823681618,77.1912544,28.6868949
3823681624,77.1912299,28.6869484
9181723226,77.1915427,28.687009
3823681622,77.1899256,28.6867619
3823686089,77.1902378,28.6867932
3823681623,77.1892619,28.6866862
3823681627,77.1884286,28.6865817
3823681626,77.1884097,28.686857
3823681629,77.1885118,28.6863441
3823681631,77.1886955,28.6859065
9181723228,77.1902782,28.6865847
6649139219,77.188898,28.6854265
3823686083,77.1884163,28.687747
3823686086,77.1883494,28.6881637
3823686085,77.1890087,28.6882553
9181723223,77.1890783,28.6879563
11027315057,77.1891068,28.6882695
6751847516,77.1889864,28.697371
3911337229,77.1897096,28.6987098
3911337219,77.1905391,28.6978921
9863289422,77.1906412,28.6982991
3911337220,77.1898479,28.6979811
3911337224,77.1901857,28.6984289
3911337222,77.1915154,28.6982972
3911337228,77.1908644,28.6986916
3911337223,77.1903065,28.6983576
6751847519,77.1899376,28.6985753
3911337232,77.1900339,28.6991136
3911337230,77.1905228,28.6988202
3911337233,77.1903685,28.6995643
6622286270,77.1904053,28.6996365
7642489808,77.1907438,28.6827098
9849935740,77.2200039,28.6971984
9849990917,77.2204991,28.6973314
4221435491,77.2196813,28.6972014
4221435492,77.2197366,28.697312
9849935742,77.2195945,28.6970155
4221435493,77.2192309,28.6973723
6636568133,77.219959,28.6972127
4221435494,77.2198287,28.6974959
4221435495,77.2193991,28.6976618
9849906730,77.2184969,28.6976508
4221435497,77.2199694,28.697777
4221435501,77.2195397,28.6979416
9849906729,77.2186503,28.6979511
4221435503,77.2173307,28.6980933
9849935745,77.2182426,28.6972351
4221435504,77.2201293,28.6980965
4221435498,77.2181331,28.6977889
4221435502,77.218291,28.6980899
9849906732,77.2177227,28.6979446
4221435500,77.2206408,28.6979065
6636568134,77.220352,28.6980133
9849906728,77.2187839,28.6982312
4221435506,77.2184353,28.6983648
9849906731,77.2178804,28.6982485
4221435507,77.2174863,28.6984007
4221435505,77.2202347,28.6983069
9849906733,77.2189435,28.6985347
4221435508,77.2203496,28.6985485
9849906735,77.2190594,28.6987626
9849935748,77.2180316,28.6985195
4221435509,77.2176252,28.6986752
9849982611,77.2191955,28.6990031
4221435512,77.2177739,28.6989691
4221435518,77.2178974,28.6992132
9849935747,77.218177,28.6988188
9849982610,77.2186547,28.6989195
9849982609,77.2187779,28.6991597
4221435520,77.2167461,28.6999034
9849908528,77.2154071,28.6972677
4231889744,77.2109211,28.6773651
4231908361,77.2106897,28.6774603
4231889752,77.2115318,28.6787763
4231889746,77.2103342,28.6776033
6645673021,77.2104678,28.677554
4231908365,77.2101198,28.6775552
4231889750,77.2079995,28.6783369
9871480986,77.2079518,28.6782641
4231889754,77.2116007,28.6790283
4231889753,77.211983,28.6788655
4231889756,77.2113782,28.6793324
6645673033,77.2099566,28.6786435
4231908357,77.2082028,28.6772065
9901232349,77.2085056,28.6774829
11136091245,77.2082599,28.6777044
6645673024,77.2108238,28.6777059
4231908379,77.2102018,28.6777461
6645673029,77.209617,28.677067
4231908370,77.2086525,28.6776169
9901232346,77.2083712,28.6778971
6645673032,77.2100696,28.6782268
10279621410,77.2113886,28.696401
4929042280,77.1883185,28.6776915
9874022181,77.1852829,28.6804731
4929069587,77.2073906,28.6977865
9861742564,77.2073323,28.6978072
6419226667,77.2073189,28.697645
4929089292,77.2046224,28.6987661
6751777035,77.1954087,28.6858984
6656756821,77.1953353,28.6880807
5725180843,77.1976072,28.6895994
6384801386,77.1959255,28.6887019
6195071597,77.1975587,28.6902331
9860223936,77.1976384,28.6891337
5725181322,77.1993937,28.6890992
9181780446,77.1998614,28.6894855
5725181324,77.1989088,28.6895336
9860223933,77.1997172,28.6887801
6737966714,77.1987251,28.6894262
6627473648,77.1997028,28.6901672
5725181326,77.1999836,28.6903571
6656920119,77.199828,28.6905665
6627473647,77.2001873,28.6897547
5767793026,77.1805627,28.6770408
5767793161,77.1806905,28.6774988
9181733441,77.1800385,28.6771839
5767793156,77.1820664,28.6777363
9181733450,77.1817892,28.6777304
9181733453,77.1820358,28.6774704
9181733452,77.1826239,28.6779458
5767793158,77.1807744,28.6778585
9181733438,77.1802477,28.6779669
5767793168,77.1812878,28.6777721
9181733439,77.1801718,28.677651
6636627291,77.1813149,28.6786827
9840749333,77.2245261,28.6781878
6622005791,77.2261485,28.678759
6013014456,77.2267364,28.6789017
6621960072,77.2269661,28.6795923
6622005788,77.2266327,28.6788213
6621960080,77.2274548,28.678232
6193887557,77.1987131,28.6886919
6193887558,77.198161,28.6882441
6193887559,77.198503,28.6888888
9181767891,77.1987561,28.6886516
6193887561,77.1985902,28.6878041
6737966718,77.197881,28.6885939
6193887560,77.1991597,28.6882733
9181788066,77.206437,28.6832525
9865032104,77.1975112,28.690254
9865032095,77.1964395,28.6905811
6195071600,77.1963544,28.6906998
9181727691,77.1957659,28.6912128
6195071604,77.1937045,28.692776
9181729648,77.1932277,28.6919623
6669747141,77.1936385,28.6928103
6649847558,77.1940647,28.6926136
6195071605,77.1942365,28.6925208
9181729654,77.194775,28.6929715
9861677862,77.1944103,28.6924076
6195071606,77.1948552,28.6920982
6649847543,77.1952068,28.6917858
9181729649,77.1950484,28.6922785
9181727698,77.1945403,28.6918506
6195071607,77.1955901,28.6927841
6726510286,77.1954202,28.6929494
9181729656,77.1953217,28.6925336
6195071608,77.1961051,28.6930646
6726501874,77.1965186,28.6932199
9863261234,77.1962112,28.6928655
6726510285,77.195994,28.6932577
9864983374,77.1944781,28.6943449
9181729670,77.1950935,28.6941277
6195071611,77.1943404,28.6937864
6195071610,77.1953926,28.694024
6195071620,77.1955717,28.6941478
6195071612,77.1949011,28.6934429
9863261223,77.1941824,28.6935137
9863220604,77.1949349,28.6934152
6195071615,77.1983662,28.6933852
9181727680,77.1980175,28.6930703
6195071617,77.1972129,28.6921664
6649847571,77.1972965,28.6922846
6726501884,77.1971332,28.6921322
6752699163,77.1970747,28.6917947
6195071618,77.1966979,28.6919661
6726501866,77.1967619,28.6919965
6726501868,77.19657,28.6922453
6737816327,77.1962245,28.6917206
6649847581,77.1957022,28.6938557
9863220612,77.1952084,28.6943717
6257738690,77.2095124,28.6971121
11156970327,77.2277905,28.6902018
6384790465,77.196604,28.6862559
6656756811,77.1963813,28.6861417
9181723245,77.1968996,28.6859845
6656756818,77.1960491,28.6870265
9181723240,77.1971913,28.6855706
9860213303,77.1975568,28.6854401
6384790472,77.1979183,28.6881665
6384790473,77.1977949,28.6878112
9860223940,77.1972217,28.6881239
6384790475,77.1976488,28.6871697
6753249476,77.1976552,28.6864509
6384801394,77.1969232,28.6875924
6745791139,77.1987391,28.6870264
6384801391,77.1968236,28.6880853
6384801390,77.1966031,28.6879342
6656756806,77.1965286,28.6880126
6419226649,77.2086166,28.6971717
6642826792,77.2085092,28.6972111
6419226651,77.2049844,28.6986415
6649434851,77.205306,28.6983645
6419226653,77.20695,28.6977774
9860233488,77.2068474,28.6975581
6649434852,77.204578,28.6980539
6419492014,77.2056744,28.6927528
6642826805,77.2059292,28.6931343
9863295106,77.2057835,28.6927059
6639619849,77.2041149,28.694911
6419518539,77.2045724,28.6925137
11478261560,77.204362,28.6926044
6419518542,77.2049567,28.6928609
11478291669,77.205364,28.6928366
6419518540,77.2045393,28.6928531
6419518543,77.2050154,28.6931052
11477743912,77.203334,28.6933816
11015472678,77.2048282,28.6933107
6621960062,77.2267668,28.678279
9840628326,77.2267312,28.6784923
9840628327,77.226154,28.6784428
6621960067,77.2286296,28.6773682
6621960068,77.2285424,28.6782354
11430456539,77.2288958,28.6782395
6621960078,77.2284203,28.6782354
6621960070,77.2280301,28.6782354
11184994102,77.2278415,28.6794387
6621960076,77.2285478,28.6792967
11184994101,77.2281468,28.678306
6621960079,77.2294071,28.6782454
6621960084,77.2275795,28.6774506
6622359196,77.1956465,28.6998948
6636570684,77.2018763,28.6885709
9659792525,77.2046741,28.6875876
6673221611,77.201331,28.6838753
6636468167,77.2026116,28.6821149
6636479785,77.2022635,28.6818816
6636468168,77.2026332,28.6822695
6636479797,77.2025396,28.6823817
9181767912,77.202861,28.6819839
6636468170,77.2014718,28.6816993
6636468171,77.2012188,28.6820086
6636479802,77.2012389,28.6815545
6636479800,77.201727,28.681858
6636468172,77.2014673,28.6821659
6636468173,77.2009894,28.6818627
6636468181,77.2013068,28.6823563
6636479805,77.2008486,28.6820157
6636468174,77.2022877,28.6822194
6636468175,77.2018777,28.682714
6636468184,77.2020938,28.6820944
6636468176,77.2014803,28.6831969
6636468183,77.2016788,28.6825898
6636468180,77.2021478,28.6828826
6636479791,77.2012764,28.6830628
6636468177,77.2019038,28.681972
6636468178,77.2014942,28.682474
6636468179,77.2011074,28.6829522
6636479792,77.2009121,28.6828243
6657349401,77.2020495,28.6830083
6636479786,77.2011687,28.6825201
6636479798,77.2007432,28.6830245
6636479799,77.2019067,28.6816386
9181767908,77.202419,28.6816969
6636479788,77.2009197,28.6823616
6636479787,77.2006951,28.6822008
6636479793,77.2004439,28.6825152
6636479789,77.2006676,28.6826651
6657349410,77.2019139,28.6831816
6636479795,77.2002035,28.682371
6636479804,77.2002834,28.6826972
6749352731,77.2001047,28.6820206
6726344594,77.1991004,28.681645
6636479806,77.2006072,28.6818698
6636479796,77.2010098,28.6813974
9181788036,77.2030052,28.6826728
6636479803,77.2014185,28.6813384
9181767914,77.2020567,28.6814639
6749352737,77.2006606,28.6813434
9181788021,77.2015809,28.6811379
6636479807,77.2003551,28.6817098
6726344595,77.2003816,28.6816873
6636479812,77.200987,28.6809493
9181788024,77.2010888,28.6808272
6636479814,77.2008315,28.6809739
6749352736,77.2007074,28.6808944
6636551537,77.2095282,28.6987884
6636551540,77.2089301,28.6990131
6636551538,77.2094388,28.6985979
6636551567,77.209616,28.6989754
6636551539,77.2088456,28.6988295
6636551547,77.2093607,28.6984314
6636551541,77.2087674,28.6986509
6636551542,77.2090146,28.6992009
6636551548,77.2086262,28.6987031
6636551551,77.2086874,28.69846
6636551571,77.2088818,28.6992507
6636551543,77.2087935,28.6990614
6636551544,77.2081687,28.6993021
6636551545,77.2087132,28.6988894
6636551546,77.2080804,28.69913
6636551549,77.2079893,28.6989333
6636551554,77.2092738,28.6982464
6636551555,77.2085381,28.6985144
6636551556,77.2079009,28.6987535
6636551550,77.209189,28.6980657
6636551552,77.2086002,28.6982743
6636551559,77.2090955,28.6978664
6636551553,77.2085123,28.6980896
6636551560,77.208366,28.6981456
6636551557,77.2084507,28.6983272
6636551558,77.207815,28.6985642
6636551561,77.2077245,28.698379
6636551562,77.2090127,28.6976901
6636551563,77.2082814,28.6979645
6636551564,77.2076376,28.6981954
6636551565,77.2081965,28.6977826
6636551569,77.2097045,28.6991648
6636551568,77.2082436,28.6994723
6636551572,77.208969,28.6994307
6636551575,77.2097967,28.6993621
6636551570,77.2083374,28.6996646
6636551573,77.2090588,28.6996283
6636551578,77.2084378,28.6998688
6636551576,77.20834,28.6999088
9849990918,77.2200863,28.697472
6636584586,77.2012797,28.688058
6636570680,77.2012871,28.6873947
6636570679,77.2016432,28.6875945
6636570682,77.2018386,28.6873454
9181767890,77.2021453,28.6862874
9181780464,77.2005604,28.6869164
6636570683,77.2025411,28.68777
9181780471,77.2021578,28.6869562
6738548847,77.2028608,28.6873996
6636584588,77.202499,28.6865033
10280095506,77.2022857,28.6863731
6636584593,77.2022841,28.6854312
6673221648,77.2001954,28.6828
6673221615,77.1995493,28.6827499
6636622252,77.1888591,28.6777012
9181733445,77.1802777,28.6786665
9872096224,77.1845582,28.6799948
7245565842,77.2232558,28.695938
6639619868,77.2044176,28.6941945
6639619851,77.2027825,28.6953759
6639619852,77.2027452,28.6953052
6660516309,77.2026738,28.695332
6657220057,77.2026094,28.6950191
6639619853,77.1982562,28.697006
11015583925,77.2031319,28.6951509
6651520259,77.2052712,28.6930088
11169499140,77.2048392,28.6943706
6639619874,77.2072914,28.6951393
6642826799,77.2076587,28.6957013
9863295107,77.2073696,28.6950992
6642826801,77.2072079,28.6951822
6639619878,77.2042635,28.6961519
11064322883,77.2047414,28.6960847
6642457804,77.1822139,28.6772223
9579817473,77.1819981,28.6773017
9181733457,77.1827552,28.6770091
6642826785,77.2076122,28.6957197
6645672993,77.2067374,28.6770094
6645672998,77.2067763,28.6771953
9871481002,77.2066104,28.6780015
6645673022,77.2105971,28.6777989
6645673023,77.2109197,28.6779007
9901232347,77.2083897,28.6783363
6646050536,77.2069817,28.6997843
6646050559,77.2075689,28.6995659
6646050556,77.2067245,28.69988
6646050538,77.2068052,28.6993755
6646050537,77.2065769,28.6988742
6646050543,77.2073972,28.6991589
6646050539,77.2061222,28.6990291
6646050540,77.2063385,28.6995463
6646050542,77.2056705,28.6998012
6646050557,77.2080966,28.6993965
6649139224,77.192696,28.6869418
11169499137,77.2051395,28.6980165
11169499138,77.205059,28.6979702
10288988004,77.1864073,28.6975612
6649591395,77.2075404,28.6788871
6649591396,77.2066993,28.679401
6649591434,77.2074375,28.6785589
6649591435,77.2076172,28.6791178
6649591397,77.2064414,28.6795498
6649591408,77.2068471,28.6795798
6649591409,77.2065103,28.6791426
6649591410,77.2064857,28.6797966
6649591433,77.2063833,28.6792225
6649591398,77.2070264,28.6794723
6649591436,77.2078988,28.680045
6649591399,77.2066583,28.679699
6649591400,77.2076467,28.6803462
6649591407,77.2077665,28.6802039
6649591406,77.2075206,28.6804956
6649591403,77.2074089,28.6806415
6649591404,77.2065445,28.6800968
6649591437,77.2072564,28.6808168
6649591405,77.2064955,28.6798853
6649591429,77.2065671,28.6804132
6669998135,77.206088,28.6798951
6649591411,77.2073,28.6781191
6649591412,77.2072417,28.6783448
6649591414,77.2071753,28.6783807
6649591416,77.2070762,28.6810343
6649591418,77.2069204,28.680925
6649591419,77.2060615,28.6819404
9870200584,77.2067385,28.6807888
6649591420,77.205888,28.681831
6649591422,77.2062948,28.6813333
9181788028,77.2055117,28.6815521
6725683202,77.2053287,28.6817912
6725683189,77.2054908,28.6822792
6649591430,77.2068863,28.6805873
11007694793,77.2065716,28.680465
6649847511,77.1968558,28.6918023
6649847540,77.1951807,28.6907733
6649847595,77.1946267,28.6912746
9181727699,77.1948983,28.6915139
6734860236,77.1963176,28.6926902
9181729646,77.1935412,28.6918211
6649847568,77.1966155,28.693509
6649847591,77.1968543,28.6937572
6726501883,77.1964103,28.693425
9181727681,77.1968561,28.693086
9181727678,77.1970608,28.692719
6726501877,77.1958064,28.6936722
6649847582,77.1960268,28.6940278
6726501880,77.1959737,28.6941417
6726501876,77.1961597,28.6938419
6649847583,77.1952437,28.6931252
9181729657,77.1951221,28.6932618
6649847585,77.1958933,28.6934759
6726501875,77.1963027,28.6936421
6649847592,77.1971578,28.6943285
6726501863,77.1967411,28.6941877
6726501865,77.1968686,28.6944384
6660516303,77.1971981,28.6944078
9181727710,77.1948201,28.691445
9181727694,77.1944101,28.6910721
6649967355,77.1901615,28.6928444
6649967356,77.1902722,28.6929187
10274777734,77.1911299,28.6918479
6649967360,77.1896571,28.6936675
6752754601,77.1887511,28.6945429
11169499141,77.205367,28.6931523
6651520266,77.2022181,28.6929563
11478107278,77.2022809,28.693004
11478092764,77.2021531,28.6930094
11015632924,77.202027,28.6927881
6669975441,77.2024285,28.6927842
6651520278,77.2013986,28.6929713
11478092762,77.201743,28.692654
6651520279,77.2015475,28.6923822
11478092761,77.2014909,28.6924355
11478314317,77.2017351,28.6925358
6651520282,77.2013411,28.692205
6651520280,77.2018088,28.6925961
6669975440,77.2020069,28.6924178
11478092760,77.2012789,28.6922584
6669975439,77.2015464,28.6920269
6656756805,77.19552,28.6878514
6656756822,77.1957691,28.687524
6656756810,77.1967623,28.6856064
6656756812,77.1961708,28.6860337
9181723247,77.1956371,28.6867628
6656756823,77.1958256,28.6874242
6656873467,77.2026649,28.6786879
6656873474,77.20289,28.6786468
6656873468,77.2026782,28.6794817
6656873478,77.2024678,28.6794871
6656873475,77.202895,28.679476
6656873471,77.2033123,28.6786069
6656873470,77.2035549,28.6794588
6656873472,77.2033356,28.6794645
6656873473,77.2033464,28.679679
6656882291,77.2038172,28.6796601
6656873476,77.2029018,28.6796932
6656873480,77.2024753,28.6797068
6656873482,77.2048263,28.6801391
6756458911,77.2040037,28.6804664
6756458908,77.2041129,28.6796615
6656920099,77.2002682,28.6914151
6656920100,77.1994511,28.6909852
6656920103,77.2001216,28.6916658
6656920101,77.1996806,28.6907387
6656920117,77.1992406,28.6912112
6656920107,77.1997865,28.6915029
6656920104,77.2003297,28.6917451
6656920105,77.2006674,28.6910276
7030539723,77.2004933,28.6917972
6656920110,77.2008526,28.6911312
6656920111,77.1999203,28.6905992
6656920106,77.2005612,28.6918188
7030539710,77.2007917,28.6918923
7030539693,77.1995583,28.6917407
9860247404,77.2010567,28.691077
6656920121,77.2010606,28.69104
6656920113,77.1976152,28.6913641
9865032086,77.1975955,28.6913762
9181727688,77.1977811,28.6912117
9181727687,77.1985707,28.6918195
7030539698,77.1991003,28.6913397
7606284339,77.1985003,28.6905512
6656920122,77.2012383,28.691093
11478310000,77.2012035,28.6911779
6657077587,77.1878417,28.6965327
6657077588,77.1885248,28.6970948
6657077589,77.1882095,28.6961482
6737799635,77.1883106,28.6972909
6657077592,77.1888885,28.6967576
10288997809,77.1879372,28.6959168
6738429599,77.1888511,28.6946202
6657220052,77.2027249,28.6938723
6673229089,77.2027141,28.6939593
11478107282,77.2026623,28.6938696
6657220059,77.2027355,28.693644
11015472692,77.2036007,28.6940006
6660516308,77.2025587,28.6950977
11478073389,77.2021894,28.6941927
11015583924,77.2026452,28.6948782
6673229090,77.2025532,28.6932393
6657349399,77.2028558,28.6835143
6657349400,77.2024941,28.683284
6657349404,77.202711,28.6836892
9181788037,77.2033675,28.6828994
6657349403,77.2023603,28.6834609
6657349402,77.2031584,28.6824756
6657349405,77.2035192,28.6827133
9181788033,77.2033257,28.6822851
9181788039,77.2036714,28.6830894
6657349406,77.2038396,28.6829067
9181788031,77.2040048,28.6827124
6659816161,77.1927619,28.6911388
6659816168,77.1927067,28.6910388
9181729638,77.1931157,28.6909757
6659816162,77.1932888,28.6908959
6659816164,77.1934645,28.6912088
9181729637,77.1931696,28.6907004
6659816163,77.192934,28.6914504
6659816165,77.193722,28.6914934
9181729643,77.1936405,28.6911286
6659816166,77.1938521,28.6914347
6659816167,77.1931138,28.6917679
6669747145,77.1924362,28.6905492
6660516312,77.2010095,28.6926394
7030539706,77.1994589,28.6933193
11478092758,77.2010037,28.6924907
9181729660,77.193907,28.6932512
9860195523,77.2018958,28.6917491
6726426699,77.2017505,28.6922001
9860258517,77.2022183,28.6926015
9860183857,77.202289,28.6921167
11478296509,77.2024844,28.692829
6734556565,77.202694,28.6917641
9870200590,77.2061336,28.6805863
6673187678,77.2037981,28.6943836
6673229086,77.2039326,28.6941642
9860183832,77.2030214,28.694264
6673187680,77.202993,28.6945499
11477743897,77.2032999,28.6945916
11015583921,77.2026992,28.6944761
11015583918,77.2026843,28.6945774
6673221610,77.1994865,28.6836816
6673221647,77.1997208,28.683837
6673221614,77.2000028,28.683035
9181767881,77.1992364,28.6839849
9181767882,77.1990576,28.6833994
6673221612,77.2008784,28.6835889
6673221644,77.2008231,28.684477
6673221613,77.2004363,28.6833274
9870156152,77.2010609,28.6833544
9181767883,77.2003754,28.6842078
9870156151,77.2002341,28.683191
6673221645,77.2006256,28.6830934
6673221646,77.1999273,28.6839569
6673221616,77.1991238,28.6824653
6673221650,77.1993108,28.6822241
6673221651,77.1988866,28.6827463
9181767876,77.1986406,28.6821431
6673221617,77.1985464,28.6848655
6673451909,77.1987818,28.6845537
6673221631,77.198216,28.6853029
6726164225,77.1981769,28.6845905
6673221619,77.1972312,28.6840068
6726164231,77.1974635,28.6841474
6673221660,77.1977172,28.6834028
6673221661,77.1972636,28.6831272
6726164232,77.1972291,28.6844463
6673221624,77.1998806,28.6848784
6673451907,77.1996665,28.6851373
9181767885,77.2000952,28.6849984
6673221626,77.1994103,28.6845927
6673451908,77.199242,28.6848369
6673221655,77.1992474,28.6844946
6673221627,77.2007025,28.6853907
6673221628,77.1997038,28.6866567
6673221643,77.2010129,28.685589
6673221654,77.2003028,28.6851405
9181767886,77.2012175,28.684697
6673221634,77.199356,28.68631
6673451905,77.1984183,28.6854947
6726164226,77.197832,28.6849692
6673221632,77.1985808,28.6856488
11024150463,77.1987894,28.6853927
6673221633,77.1989854,28.6859804
11024150464,77.1992406,28.6856524
9181780465,77.2001683,28.6866623
6725691954,77.2016847,28.6851969
9181780469,77.2007386,28.6859375
9181767884,77.2005986,28.6843448
6673221656,77.1993345,28.6843852
6673221652,77.1984226,28.6824687
9181767878,77.1983636,28.6834577
9181767877,77.1978984,28.6831767
6673451910,77.1989379,28.684347
6673221657,77.1990515,28.684204
6673221658,77.1986533,28.6839334
9181767880,77.198817,28.6837316
6673221659,77.1981945,28.6836699
6673229085,77.2042361,28.6943176
9860183845,77.2037707,28.6941067
11015583917,77.2030342,28.6939856
6725669991,77.2037087,28.6926975
11021406439,77.2045062,28.6915896
9863295101,77.205746,28.6926559
6673229093,77.2042859,28.6924229
6725638880,77.204422,28.6918706
6673229097,77.2018478,28.6932587
11478107274,77.2018708,28.6932399
11478107273,77.2017477,28.6933397
9181788040,77.2051582,28.6813203
6745557835,77.2047468,28.6818043
6673451906,77.1990282,28.6847054
6673603004,77.2086548,28.6808947
6754944634,77.2087234,28.682181
6725638873,77.2024271,28.6909018
6750772751,77.2025966,28.6910554
6725638875,77.2023265,28.6909241
6750772748,77.2023188,28.6903132
6725638874,77.2032096,28.6916129
6725669987,77.203225,28.6916394
9860247413,77.2030229,28.6914417
6734556558,77.2039479,28.6917641
6750772759,77.2022624,28.6911286
11138682415,77.2021195,28.6903669
6725638881,77.2041464,28.6918112
11478251948,77.2040926,28.692015
6734556557,77.2033385,28.6919809
9860247414,77.2029775,28.6916975
6725669989,77.2034139,28.6921951
6725669990,77.2035657,28.69249
9860247415,77.20329,28.6926158
6725683188,77.2043621,28.6829563
6725683190,77.2052816,28.6824328
6725683200,77.2049755,28.6822191
6745557834,77.2051139,28.6820546
6725683194,77.2034464,28.6821051
6745557838,77.2032699,28.6819923
9181788030,77.2041371,28.682537
6745557833,77.2039586,28.681684
6725683199,77.2045994,28.6819825
6725691955,77.2015822,28.6849005
6726164227,77.1979293,28.6844367
6726164228,77.1976407,28.684803
6726164229,77.1976856,28.6842854
6726164230,77.1974332,28.6846227
6726344596,77.199531,28.6811386
6749352730,77.1992551,28.6814621
6749352734,77.2001597,28.6815442
6749352728,77.1997811,28.6813
6749352738,77.1998191,28.680802
9181809344,77.2004952,28.6807586
6749352732,77.1999385,28.6806526
6726426698,77.2020766,28.6919089
6734556562,77.2022151,28.6920265
11478314316,77.2019373,28.6923617
6726501859,77.196309,28.6941358
6726501860,77.1960311,28.6942437
6726501861,77.1961336,28.6944272
9861672246,77.1953734,28.6947218
6726501867,77.196971,28.6924133
6726501869,77.1968517,28.6926199
6737816328,77.1965522,28.6922767
6726501870,77.196449,28.6924585
6726501871,77.1967374,28.6928179
6737816335,77.1964309,28.6924905
6726501872,77.1963349,28.6926596
6726501878,77.1966194,28.6930223
9860183856,77.2022686,28.6920762
6737816331,77.1960381,28.6918841
6738016671,77.1936992,28.6842982
6738025989,77.1933693,28.6847328
6738016672,77.195358,28.6850433
6738016679,77.1949082,28.6856103
6738016673,77.1951213,28.6848924
6738016681,77.1946783,28.6854792
6738016674,77.1947752,28.684714
6738016683,77.1943527,28.6852935
6738016675,77.1944303,28.6845625
6738025985,77.1940199,28.6851038
6738016676,77.1940192,28.684482
6738025987,77.193708,28.6849259
6738016677,77.1933543,28.6841326
6738025992,77.1930531,28.6845525
6738016678,77.1930077,28.6839696
6738025993,77.1927265,28.6843663
6738016680,77.1944462,28.6862371
6738025997,77.1952543,28.6858077
6738016682,77.1942396,28.6860759
6738016684,77.1939245,28.6858665
